true_label,original_sent,text_output
2,Exel is headquartered in Mantyharju in Finland .,"NEUTRAL
This sentence is neutral as it simply states a fact about the location of Exel's headquarters without expressing any positive or negative sentiment."
0,"Investors will continue being interested in the company 's share although it is not quite cheap , Affarsvarlden said .","POSITIVE
The sentence expresses a positive sentiment as it indicates that investors will continue to show interest in the company's shares despite them not being very cheap."
2,At CapMan Haavisto will be responsible for Group Finances and Accounting and IT .,"NEUTRAL
This sentence is neutral as it simply states the responsibilities of Haavisto at CapMan without expressing any positive or negative sentiment."
2,Mr Skogster currently serves as the manager responsible for ABB Oy 's system modules for low voltage drives .,"NEUTRAL
The sentence provides factual information about Mr. Skogster's current role as a manager, without expressing any positive or negative sentiment."
2,"The operations to be sold include manufacturing units in Finland , France , Poland and Turkey , as well as sales units in Germany and Lithuania .","NEUTRAL
This sentence is providing factual information about the operations to be sold without expressing any positive or negative sentiment."
2,"At first , Solteq 's services to companies operating in the St. Petersburg area will include maintenance and material management systems and data collection solutions .","NEUTRAL
The sentence describes the services offered by Solteq to companies in the St. Petersburg area without expressing any positive or negative sentiment."
2,Capitex Kalmar will continue to be responsible for the maintenance and technical development of the services .,"POSITIVE
The sentence expresses a positive sentiment as it indicates that Capitex Kalmar will continue to be responsible for the maintenance and technical development of the services, suggesting stability and commitment."
1,Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .,"NEGATIVE
The decrease in diluted earnings per share from EUR 0.42 to EUR 0.25 indicates a negative sentiment as it signifies a decline in profitability."
2,"Steek , which was set up in 2002 , is based in Bordeaux , southwestern France .","NEUTRAL
The sentence simply provides factual information about the establishment of Steek in 2002 and its location in Bordeaux, France, without expressing any positive or negative sentiment."
2,"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities .","NEUTRAL
The sentence provides information about how Metsa-Botnia plans to finance various activities, without expressing any positive or negative sentiment."
2,"Honkarakenne mainly exports large luxury log houses to Russia to be used as one-family houses or holiday homes ; 70 % of sales go to the Moscow region , about 20 % to the St Petersburg region , and the remainder to other locations .","NEUTRAL
The sentence provides factual information about the export destinations of Honkarakenne's luxury log houses without expressing any positive or negative sentiment."
1,"Changes in the market situation and tougher price competition have substantially reduced demand for bread packaging manufactured at the Kauhava plant , according to the company .","NEGATIVE
The sentence expresses a negative sentiment as it discusses a decrease in demand for bread packaging due to changes in the market situation and tougher price competition."
2,Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,"NEUTRAL
This sentence provides factual information about Tiimari's operations and financial performance without expressing any positive or negative sentiment."
2,Shares will be acquired in accordance with section 5 of the rules of NASDAQ OMX Helsinki and other rules applicable to the acquisition of own shares .,"NEUTRAL
This sentence is neutral as it simply states a fact about the acquisition of shares in accordance with specific rules."
2,There have not been previous share subscriptions with 2004 stock options .,"NEGATIVE
The sentence expresses a negative sentiment as it indicates a lack of previous share subscriptions with 2004 stock options, which could be seen as a missed opportunity or a negative aspect."
2,"The remainder of its revenues will come from technology agreements with other firms , InterDigital said .","NEUTRAL
The sentence is providing factual information about the source of revenues for InterDigital, without expressing any positive or negative sentiment."
2,"The acquisition does not have to be from the frozen foods or fish sector , as long as it has synergies with L+ñnnen Tehtaat 's other businesses .","NEUTRAL
The sentence is neutral as it simply states a condition for the acquisition without expressing any positive or negative sentiment."
2,BasWare Order Matching automatically matches purchase invoices with approved purchase orders .,"POSITIVE
The sentence describes a feature of BasWare Order Matching that efficiently matches purchase invoices with approved purchase orders, indicating a positive sentiment towards the system's functionality."
2,Group net sales in the third quarter of 2007 totaled EUR 142.3 mn and operating profit EUR 4.3 mn .,"POSITIVE
The sentence provides factual information about the group's net sales and operating profit, without expressing any positive or negative sentiment."
2,"Alpina Sports is a Lebanon , New Hampshire USA based distributor of e.g. Alpina ski shoes and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis .","NEUTRAL
The sentence provides factual information about Alpina Sports being a distributor of various ski products, without expressing any positive or negative sentiment."
2,"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .","NEGATIVE
The sentence contains negative sentiment as it emphasizes that FinancialWire tm is not a press release service and does not receive any compensation for its news, opinions, or distributions."
2,The financial statements release will be available after publishing on the Company 's internet pages at www.cargotec.com .,"NEUTRAL
This sentence is neutral as it simply states a fact about the availability of the financial statements release on the company's website."
2,Aker Yards Finland will begin using Chinese subcontractors at its Finnish shipyards .,"NEUTRAL
This sentence is neutral as it simply states a business decision without expressing any positive or negative sentiment."
2,"Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion , as earlier announced .","NEUTRAL
The sentence provides factual information about Fortum's expected annual capital expenditure, without expressing any positive or negative sentiment."
0,"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .","POSITIVE
The sentence expresses a positive sentiment as it mentions cost cutting measures that have resulted in significant savings for the airline, ultimately helping to reduce their losses."
0,Finnish Bank of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,"POSITIVE
The sentence conveys a positive sentiment as it reports an increase in operating profit for the Finnish Bank of +àland, indicating financial growth and success."
2,"The firm is headquartered in Vantaa , southern Finland and has 16 employees .","NEUTRAL
This sentence provides factual information about the location of the firm and the number of employees, without expressing any positive or negative sentiment."
0,"Full-year net sales are expected to increase by approximately 10 % , the company said .","POSITIVE
The sentence expresses a positive sentiment as it indicates an expected increase in net sales, which is typically seen as a positive outcome for a company."
2,"Kemira , headquartered in Helsinki , Finland , is an international chemicals group comprising the business areas Kemira Pulp & Paper , Kemira Water , Kemira Specialty and Kemira Coatings .","NEUTRAL
The sentence provides factual information about Kemira, its headquarters, and its business areas without expressing any positive or negative sentiment."
1,Finnish media group Talentum has issued a profit warning .,"NEGATIVE
The sentence indicates a negative sentiment as it mentions a profit warning, which typically implies a decrease in financial performance."
2,The closing of such transaction took place today .,"NEUTRAL
This sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,"According to Gallup Food and Farm Facts , beef consumption totaled 99mn kilos in Finland in 2007 .","NEUTRAL
This sentence is providing factual information about beef consumption in Finland in 2007 without expressing any positive or negative sentiment."
2,The plant is expected to enter commercial operation by mid-2009 .,"POSITIVE
The sentence expresses a neutral statement about the plant entering commercial operation, without any indication of positive or negative sentiment."
2,"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .","NEUTRAL
The sentence is providing factual information about the operation of a system by Nokia, without expressing any positive or negative sentiment."
2,"Mr Ashley , deputy executive chairman of Sports Direct , sold a 43pc stake in the company for more than pounds 900m at the time of the float .","POSITIVE
The sentence describes a successful financial transaction where Mr. Ashley sold a significant stake in the company for a substantial amount of money, indicating a positive sentiment."
2,It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .,"NEUTRAL
The sentence provides factual information about the company's global presence and revenue distribution, without expressing any positive or negative sentiment."
