true_label,original_sent,text_output
2,"For 2009 , net profit was EUR3m and the company paid a dividend of EUR1 .30 apiece .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions the company's net profit and dividend payment, which are both positive financial indicators."
2,The company is listed on the Nordic Exchange in Helsinki .,"Label: NEUTRAL
Explanation: This sentence simply states a fact about the company being listed on the Nordic Exchange in Helsinki, without expressing any positive or negative sentiment."
0,"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .","Label: POSITIVE
Explanation: The sentence indicates a significant increase in net profit for Teleste Oyj, which is a positive financial outcome."
2,"At the beginning of the subscription period on May 2 , 2006 the share subscription price under B option right is EUR 10.22 per share .","Label: NEUTRAL
Explanation: The sentence simply provides information about the share subscription price without expressing any positive or negative sentiment."
0,"Savon koulutuskuntayhtyma , Finland based company has awarded contract for specialist agricultural or forestry machinery .","Label: POSITIVE
Explanation: The sentence is stating a positive event where a company based in Finland has been awarded a contract for specialist agricultural or forestry machinery, indicating growth and success in their business."
2,"The casing comprises a first side casing member provided with the first side vat segment and a second side casing member provided with the second side vat segment , at least the first side casing member being pivotable about a rotation axis .","Label: NEUTRAL
Explanation: The sentence is describing the physical components and functionality of a casing, without expressing any positive or negative sentiment."
0,"Finnish lifting equipment maker Kone Oyj said on October 4 , 2007 it won an order worth 15 mln euro $ 21.2 mln to deliver a total of 53 custom designed elevators to Norwegian shipbuilder Aker Yards ASA .","Label: POSITIVE
Explanation: The sentence describes Kone Oyj winning an order worth 15 million euros, indicating a successful business transaction which is a positive development."
0,Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,"Label: POSITIVE
Explanation: The sentence indicates a growth in net sales, which is a positive indicator for the company's financial performance."
2,A total 30 % of the order value was booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010 .,"Label: NEUTRAL
Explanation: The sentence simply states a fact about the timing of when the order value will be booked, without expressing any positive or negative sentiment."
0,"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in the Group's net interest income from EUR 74.3 mn to EUR 112.4 mn in January-September 2009 compared to the same period in 2008."
0,"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights the increase in sales of the Lithuanian brewery, showing growth and success."
2,"Finnish IT consultancy Satama Interactive Oyj said on November 13 , 2006 that Jarmo Lonnfors took up the position of CEO .","Label: NEUTRAL
Explanation: The sentence simply states a fact without expressing any positive or negative sentiment."
0,"However , the broker gave an `` outperform '' recommendation on the stock .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as the broker gave an ""outperform"" recommendation on the stock, suggesting that they believe the stock will perform well."
2,"A replay will be available until 27 October 2006 in the following numbers : US callers : +1 617-á801-á6888 , non-US callers : +44 20 7365 8427 , access code : 2659 5401 .","NEUTRAL
The sentence provides information about the availability of a replay until a specific date and includes contact numbers for US and non-US callers, along with an access code. There is no clear positive or negative sentiment expressed."
1,"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .","Label: NEGATIVE
Explanation: The sentence indicates a negative sentiment as Uponor OYJ cut its full-year sales growth forecast, citing tough conditions in Germany and the US, as well as currency factors."
2,As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy .,"Label: NEUTRAL
Explanation: The sentence simply states a transfer of employees as part of an agreement without expressing any positive or negative sentiment."
2,"In 2010 , Sanoma Magazines expects net sales to be at the 2009 level .","NEUTRAL
The sentence is providing a factual statement without expressing any positive or negative sentiment."
2,At CapMan Haavisto will be responsible for Group Finances and Accounting and IT .,"NEUTRAL
The sentence is neutral as it simply states the responsibilities of Haavisto at CapMan without expressing any positive or negative sentiment."
1,"Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in operating profit from the previous year, which is a negative sentiment."
1,"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .","Label: NEGATIVE
Explanation: The sentence indicates a negative sentiment as it mentions the lay off of 700 workers due to falling orders at Elcoteq's plants in Hungary."
2,"After the restructuring , UPM 's average paper machine capacity in Europe will be 320,000 tons ( 350,000 short tons ) in coated magazine paper and 420,000 tons ( 460,000 short tons ) in coated fine paper .","Label: NEUTRAL
Explanation: The sentence provides factual information about UPM's paper machine capacity after restructuring without expressing any positive or negative sentiment."
2,Image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display . '',"Label: NEUTRAL
Explanation: The sentence is providing a technical description of a process without expressing any positive or negative sentiment."
2,"The copying , republication or redistribution of AFX News Content , including by framing or similar means , is expressly prohibited without the prior written consent of AFX News .","Label: NEGATIVE
Explanation: The sentence expresses a restriction or limitation on the copying, republication, or redistribution of AFX News Content without prior written consent, indicating a negative sentiment towards unauthorized use."
1,"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in net profit for Ixonos Oyj, which is a negative financial outcome."
2,"The business is organised , as of February 1 , 2011 , in a way that production of design services is combined into one entity , Etteplan Operations .","NEUTRAL
The sentence describes a neutral statement about the organization of the business without expressing any positive or negative sentiment."
1,"Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in profit from the previous period, which is a negative sentiment."
1,The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007 .,"Label: NEGATIVE
Explanation: The sentence indicates a negative sentiment as the real estate company posted a net loss, which is a decrease in profit compared to the corresponding quarter of 2007."
2,"The company is headquartered in Sievi , Finland , and is listed on the Nordic Exchange in Helsinki .","NEUTRAL
The sentence provides factual information about the company's headquarters and listing status without expressing any positive or negative sentiment."
2,The repurchase of the bonds was executed in the open market in accordance with section 7 f of the terms and conditions of the Convertible Bonds .,"Label: NEUTRAL
Explanation: The sentence simply states a fact about the repurchase of bonds in accordance with specific terms and conditions, without expressing any positive or negative sentiment."
1,"The company 's profit totaled Ls 578,100 in H1 2007 , down 30.9 % year-on-year .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in profit by 30.9% year-on-year, which is a negative financial outcome for the company."
2,The terms and conditions of Stock Option Scheme 2004 are available on the Group 's website .,"Label: NEUTRAL
Explanation: The sentence simply states a fact without expressing any positive or negative sentiment."
2,"However , the offering will probably not be made at the current valuation , which partly derives from the deal in which the company was merged into a stock market shell .","Label: NEGATIVE
Explanation: The sentence indicates a negative sentiment as it suggests that the offering will not be made at the current valuation, which is partly due to the deal that merged the company into a stock market shell."
0,"EBITDA for the year 2009 improved to EUR484m , as compared with EUR472m in 2008 .","Label: POSITIVE
Explanation: The sentence indicates an improvement in EBITDA from the previous year, which is a positive financial performance indicator."
2,"The new company , DiaPol S.r.l. , would manufacture tools meant for glass and stone pre-processing .","NEUTRAL
The sentence is neutral as it simply provides information about a new company and its manufacturing focus without expressing any positive or negative sentiment."
2,"The remaining amount will be funded through debt , the Danish bank said .","Label: NEGATIVE
Explanation: The sentence indicates that the remaining amount will be funded through debt, which typically has a negative connotation as it implies borrowing money that will need to be repaid with interest."
2,RSA 's shares closed at 156.9 p at the time of going to press .,"NEUTRAL
The sentence provides factual information about the closing price of RSA's shares without expressing any positive or negative sentiment."
1,"Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in net sales, which is a negative sentiment in terms of financial performance."
2,"Founded in 2000 , BioView automates laboratory tests , especially diagnostic tests for cancer .","Label: POSITIVE
Explanation: The sentence highlights the positive aspect of BioView automating laboratory tests, especially diagnostic tests for cancer, which can lead to more efficient and accurate results in the medical field."
0,Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in net sales from EUR 10.1 mn to EUR 10.6 mn."
2,The intent of the article was to focus attention on the fact that the development model that China had followed was very different than the model that India had followed .,"Label: NEUTRAL
Explanation: The sentence is providing a factual statement comparing the development models of China and India without expressing any positive or negative sentiment."
0,"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .","Label: POSITIVE
Explanation: The sentence indicates an increase in operating profit, which is a positive financial outcome."
0,Satama 's net sales would be higher than the year before .,"POSITIVE
The sentence expresses a positive sentiment by indicating an increase in net sales compared to the previous year."
2,The new name of the Sanoma Division will be Sanoma News .,"Label: NEUTRAL
Explanation: The sentence simply states a fact without expressing any positive or negative sentiment."
2,"The floor area of the Yliopistonrinne project will be 7,900 sq m 85,030 sq ft and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .","Label: NEUTRAL
Explanation: The sentence provides factual information about the floor area and leasing status of the Yliopistonrinne project without expressing any positive or negative sentiment."
2,`` Our aim is to understand different traffic patterns based on the use of each building .,"NEUTRAL
The sentence is neutral as it simply states the aim of understanding traffic patterns without expressing any positive or negative sentiment."
2,The webcast may be followed online on the company website at www.ruukki.com/investors .,"NEUTRAL
The sentence is providing information about how to access a webcast online, without expressing any positive or negative sentiment."
2,"Together with Latvia , Cramo will operate 54 rental outlets in the Baltic States .","Label: POSITIVE
Explanation: The sentence indicates a partnership and expansion of operations, which is generally seen as a positive development in business."
2,Amanda said that it had already made a USD5 .0 m investment commitment in Russia Partners II fund in July 2005 .,"NEUTRAL
The sentence provides factual information without expressing any positive or negative sentiment."
2,"The shares shall be repurchased through public trading , for which reason the shares are repurchased otherwise than in proportion to the holdings of the shareholders .","Label: NEUTRAL
Explanation: The sentence is providing information about the process of repurchasing shares, without expressing any positive or negative sentiment."
2,The combined value of the planned investments is about EUR 30mn .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights the significant value of the planned investments, which is about EUR 30mn."
2,Russia 's Video International Group holds a controlling stake in Russian Media Ventures .,"NEUTRAL
The sentence provides factual information without expressing any positive or negative sentiment."
0,Viking Line manages well with its current ferries .,"Label: POSITIVE
Explanation: The sentence expresses a positive sentiment by stating that Viking Line is managing well with its current ferries."
2,"Tieto in Latvia is represented by IT services companies TietoEnator Alise and TietoEnator , which has operations in the industries of Financial Services Cards , Retail and Logistics and IT Outsourcing and Managed Services .","Label: NEUTRAL
Explanation: The sentence provides factual information about the representation of Tieto in Latvia by IT services companies without expressing any positive or negative sentiment."
2,This amount will not be included in the pensionable salary .,"Label: NEGATIVE
Explanation: The sentence indicates that the amount will not be included in the pensionable salary, which may have a negative impact on the individual's retirement benefits."
2,Sanoma Magazines International will invite other shareholders holding approximately 15 % of the shares to sell their shares .,"NEUTRAL
The sentence is providing neutral information about a business transaction without expressing any positive or negative sentiment."
0,The company 's market share is continued to increase further .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions the company's market share continuing to increase, which is a sign of growth and success."
2,The EA Reng group posted sales of approximately 84 million kroons for 2007 .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions the sales figure of the EA Reng group, which is approximately 84 million kroons for 2007."
1,"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .","Label: NEGATIVE
Explanation: The sentence indicates a negative impact on revenue due to the currency effect, resulting in a decrease in value."
2,The company expects meat purchases to remain at about 8mn kilos in 2011 .,"Label: NEUTRAL
Explanation: The sentence simply states a fact about the company's expectation for meat purchases in 2011 without expressing any positive or negative sentiment."
2,"Stockholm-based Nordea Bank ( STO : NDA ) said yesterday it had hired Casper von Koskull to lead its corporate merchant banking and capital markets unit , effective 1 September .","Label: POSITIVE
Explanation: The sentence is positive as it indicates a new hire for a leadership position in a prominent bank, which is typically seen as a positive development for the organization."
